id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
573263844148589869,Near Buquebus and Puerto Madero,447417467,Ivan,,San Nicolas,-34.59963,-58.37054,Entire home/apt,4556,1,39,2022-11-27,4.22,2,350,39,
573289274380434613,Bright studio in Palermo,447453661,Amadeo,,Palermo,-34.58281,-58.43459,Entire home/apt,6886,30,1,2022-08-01,0.20,4,307,1,
577332668207889259,Hermoso departamento en Palermo Hollywood,448386169,Gabriela,,Palermo,-34.58707,-58.438072,Entire home/apt,5839,10,4,2022-12-08,0.62,1,339,4,
573632387000063434,Hermoso y cómodo departamento enel corazón de BsAs,200850378,Agustina,,San Nicolas,-34.59993,-58.3705,Entire home/apt,14000,1,0,,,2,0,0,
567210507828316660,Beautiful apartment in the heart of Recoleta,42159002,Maria Victoria,,Recoleta,-34.5855,-58.39445,Entire home/apt,17871,3,25,2022-12-22,2.47,1,174,25,
567385360266677795,Penthouse with Grill Industrial Design Big Terrace,95041298,Lucia,,Belgrano,-34.55914,-58.46286,Entire home/apt,8306,10,4,2022-10-30,0.48,3,31,4,
577335669014830621,❤ GHJKFC | 12 Guests 6 aparts same building ★★★★★,5412762,Super Host,,San Nicolas,-34.59978,-58.37785,Entire home/apt,34052,1,0,,,38,328,0,
567407743841818978,Dpto. en Palermo a una cuadra del Jardín Botánico.,97981956,Jose Manuel,,Palermo,-34.5824,-58.42089,Entire home/apt,5437,1,50,2022-12-14,5.00,1,312,50,
567436463330266566,Habitación para mujeres en un convento en Recoleta,34505657,Belen,,Recoleta,-34.593666,-58.390343,Private room,2600,20,2,2022-11-21,0.38,5,303,2,
573699961583868503,Cozy and luminous 1 bedroom apartment in V.Urquiza,96097791,Luna,,Villa Urquiza,-34.57221,-58.48866,Entire home/apt,3876,7,6,2022-12-10,0.68,1,179,6,
577338615742008392,Somoshost: Best Place in Palermo - 5 bedrooms,4895796,Marcos,,Palermo,-34.58104,-58.4371,Entire home/apt,62926,3,6,2022-12-06,1.46,8,358,6,
577484079065417845,Preciosa habitación cerca de Parque Centenario,273049231,Ernesto,,Almagro,-34.603317,-58.432667,Private room,3800,1,13,2022-11-07,1.32,1,362,13,-
567537675949505280,Departamentos Bell - (Bell 5),49713768,Natacha,,Villa Del Parque,-34.60182,-58.48439,Entire home/apt,8457,4,4,2022-11-07,0.44,5,357,4,
577506994828359829,"Departamento único en Palermo Hollywood,3amb",46218609,Alex,,Palermo,-34.57744,-58.43064,Entire home/apt,11500,16,0,,,1,365,0,
567574429215658185,Casa completa con Cama Queen en Chacarita,109492540,Alejandro,,Chacarita,-34.59388,-58.46469,Entire home/apt,11956,3,5,2022-10-30,0.53,3,363,5,35359653
573729336678343464,Gran monoambiente a estrenar en Palermo,447539743,Fernando David,,Palermo,-34.58532,-58.42759,Entire home/apt,12686,1,4,2022-11-14,1.64,1,361,4,
577524332978794691,Departamento diseño francés en edificio histórico,166044919,Tam,,San Nicolas,-34.60891,-58.39003,Entire home/apt,15000,2,2,2022-04-16,0.21,11,0,2,
573757022850269880,Cosmopolitan Fitz I - Studio Palermo Hollywood,447546180,Teros,,Palermo,-34.58002,-58.43175,Entire home/apt,12143,1,41,2022-12-17,4.21,3,356,41,
568063519791022621,❤ HJKF | 8 guests 4 aparts same building ★★★★★,5412762,Super Host,,San Nicolas,-34.59916,-58.37622,Entire home/apt,22200,1,0,,,38,332,0,
577643291492685215,2 ambientes a mts del Hipodromo de Palermo,1028764,Cecilia,,Palermo,-34.56777,-58.43659,Entire home/apt,12334,1,8,2022-10-30,0.88,108,130,8,
568068894402489930,Hermoso monoambiente cerca del Obelisco,526435,Laura,,San Nicolas,-34.60405,-58.38807,Entire home/apt,12000,3,0,,,3,326,0,
577699064554672605,Pueyrredon Suites - Recoleta,74038077,Diego,,Recoleta,-34.59026,-58.39967,Entire home/apt,7048,5,5,2022-11-29,0.78,2,134,5,
573760109784218889,BIG and COZY appartment in Palermo Soho,33314356,Fernanda,,Palermo,-34.58296,-58.42088,Entire home/apt,10068,2,28,2022-12-24,3.41,6,316,28,
577703672361307297,Lovely sunny room in heart of Palermo Soho,439089601,Alejo,,Palermo,-34.58482,-58.42931,Private room,3524,1,2,2022-12-08,0.31,2,365,2,
568087628946780925,casa alegre con patio,380121821,Patricio,,Velez Sarsfield,-34.62398,-58.49646,Entire home/apt,20000,2,0,,,1,365,0,
577716819256321772,Hermoso y muy luminoso departamento en Belgrano R.,235472242,Micaela,,Coghlan,-34.56349,-58.46889,Entire home/apt,3800,2,0,,,1,273,0,
568093141593882555,Brand new Condo in Recoleta BsAs! wifi - kitchen,446358475,Pato Ceci Laura,,Recoleta,-34.589886,-58.396873,Entire home/apt,10241,3,11,2022-11-24,1.26,1,361,11,
568116601826743576,Departamento con terraza super lúminoso,49480723,Delia Concepcion,,Villa Crespo,-34.59381,-58.4322,Entire home/apt,10572,2,3,2022-12-08,0.40,50,352,3,
573769765916308801,Moderno departamento estudio en Boedo,381866841,Nicolás,,Boedo,-34.629227,-58.412766,Entire home/apt,5638,2,1,2022-07-14,0.18,1,277,1,
577827491927215044,Spacious apartment in a central area,416972212,Joaquin,,Balvanera,-34.61430740356445,-58.40098190307617,Entire home/apt,8810,3,13,2022-11-06,1.38,24,331,13,
573770089008433499,Recoleta Friends ARENALES,430856063,Maria Victoria,,Recoleta,-34.59497,-58.39937,Entire home/apt,9162,2,1,2022-10-14,0.39,1,334,1,
568142965565758106,HERMOSO PISO 13!  FRENTE A PLAZA OLMOS !,65810785,Pabli,,Belgrano,-34.56805,-58.46184,Entire home/apt,13592,4,37,2022-12-16,3.81,5,350,37,
578003135790049265,Precioso Departamento en Palermo vista al bosque.,32996754,Horacio,,Palermo,-34.56508,-58.43622,Entire home/apt,10305,15,6,2022-12-25,1.18,1,211,6,
568148798124627270,Casa a estrenar en V Crespo - 2 hab. baño en suite,61168171,Daniela,,Villa Crespo,-34.59993,-58.44924,Entire home/apt,9943,7,7,2022-11-25,0.74,2,139,7,
573776718625808572,Loft hermoso en Nuñez,329819840,Fernanda,,Belgrano,-34.55448,-58.45478,Entire home/apt,16361,1,13,2022-11-13,1.33,22,40,13,
573778808329711841,Lovely 1BR home in Palermo,74885919,Be Local,,Palermo,-34.57708,-58.422157,Entire home/apt,7904,1,23,2022-12-05,2.36,72,176,23,
573784717671809639,Ideal Location - Lovely 2BR home in Palermo,74885919,Be Local,,Palermo,-34.585896,-58.413551,Entire home/apt,12459,1,29,2022-12-14,3.06,72,361,29,
578019954318151860,Charming studio in San Telmo downtown Bs As 2 pax,3882929,Florencia,,San Telmo,-34.62416,-58.37576,Entire home/apt,8840,3,11,2022-12-18,1.16,27,34,11,
568237360035457970,Hermoso apartamento en zona de centrica,42388196,Maria,,San Nicolas,-34.60423,-58.38988,Entire home/apt,8281,7,0,,,22,364,0,
578036019422778370,Ultra Comfy en Recoleta - un dormitorio,74175634,Maria Betsabe,,Recoleta,-34.59548,-58.40704,Entire home/apt,9691,2,2,2022-04-24,0.23,1,7,2,
568255675664991112,Cómodo y funcional departamento en  Retiro,446402058,Nancy,,Retiro,-34.59839,-58.3805,Entire home/apt,6167,4,14,2022-12-10,1.64,1,352,14,
568273321512823101,Luminoso depto en inmejorable ubicación,446400244,Luis,,Recoleta,-34.59297,-58.4043,Entire home/apt,9742,3,37,2022-12-15,3.71,1,133,37,
568296658635004145,Cálido y luminoso 3 ambientes,329819840,Fernanda,,Belgrano,-34.55316,-58.45478,Entire home/apt,21143,1,12,2022-12-05,4.09,22,225,12,
573836264958860553,"Puerto Madero Torre 5* P21,amenities,2amb al dique",38663494,Marisa,,Puerto Madero,-34.60604,-58.36282,Entire home/apt,28015,6,0,,,16,365,0,
573839057874348926,Depto 2 amb. corazón de Palermo Soho!!!,422443722,Monica,,Palermo,-34.58671,-58.42794,Entire home/apt,8582,3,23,2022-12-14,2.63,1,168,23,
578050103397084569,Habitación  privada en recoleta/con baño privado,47737680,Belen,,Recoleta,-34.59128,-58.39204,Private room,5286,1,1,2022-04-12,0.11,1,89,1,
573848085080098925,2 Bedroom 2 bathroom in Buenos Aires Center,446708083,Silvina,,San Nicolas,-34.60034,-58.37883,Entire home/apt,14952,3,22,2022-12-19,2.73,1,345,22,
568594131665334964,Departamento en Edificio La Galerie,446463064,Ana,,Barracas,-34.62745666503906,-58.37238693237305,Entire home/apt,10043,3,16,2022-11-27,1.84,2,343,16,
578137165088430579,LUMINOSO APARTAMENTO EN EL ❤️ DE BUENOS AIRES,4843078,Paula,,Retiro,-34.59559,-58.38021,Entire home/apt,6394,3,20,2022-12-11,2.11,13,270,20,
568614713388220592,Amazing duplex in Palermo Hollywood.,191745126,Marcos,,Palermo,-34.58144,-58.43448,Entire home/apt,26429,3,25,2022-11-20,2.73,22,54,25,
573857811171499952,HART - Apartment Parana,12450540,Hart,,Recoleta,-34.59414,-58.38818,Entire home/apt,8986,7,1,2022-04-18,0.12,25,159,1,
573884221398747872,Luminoso & moderno departamento WIFI TV & Balcón,13834947,Joaquin,,Colegiales,-34.57048,-58.45534,Entire home/apt,10420,3,14,2022-12-05,1.43,21,168,14,
578148408826206449,Luxury Penthouse in Puerto Madero,149687986,Jean & Fernando,,Puerto Madero,-34.61839,-58.36121,Entire home/apt,33609,1,43,2022-12-19,4.66,43,325,43,
573937784003330313,Hermoso departamento en el corazón de Villa Crespo,447305389,Alejandra,,Villa Crespo,-34.59847,-58.43494,Entire home/apt,8298,2,25,2022-12-09,2.61,1,86,25,
574026659157960657,Colorful apartment,432997752,Claudia,,Flores,-34.61806,-58.4665,Entire home/apt,6695,3,7,2022-11-15,0.84,4,365,7,
568766506725489326,Hermoso departamento en el corazón de Palermo,446510657,Nelida,,Palermo,-34.58861541748047,-58.42007827758789,Entire home/apt,6406,2,44,2022-12-28,6.73,1,313,44,
568786212285526532,Private room / Habitación privada. Belgrano,446516190,Santiago,,Belgrano,-34.55769,-58.45331,Private room,2943,2,8,2022-12-16,3.69,1,361,8,
578148482737622274,Luminoso departamento Premium Luxurious Apartment,279704795,Gleny Gianina,,Parque Chas,-34.583347,-58.474541,Entire home/apt,5638,3,15,2022-12-05,2.05,1,365,15,
568793027466188853,Hermoso Apto tipo loft setentoso,242916801,Claudia,,Balvanera,-34.61129,-58.40948,Entire home/apt,20000,1,3,2022-11-06,0.35,2,355,3,
568814464686226937,Spectacular round views in modern appart Recoleta,36222778,Agnes,,Recoleta,-34.59494,-58.39473,Entire home/apt,15927,4,17,2022-12-11,1.83,3,9,17,
574031486795778571,Cozy department,432997752,Claudia,,Flores,-34.61804,-58.46785,Entire home/apt,4933,3,10,2022-12-03,1.01,4,337,10,
578187622651037416,Excelente departamento en el corazón de recoleta!,236988807,Lino,,Recoleta,-34.59403,-58.40415,Entire home/apt,7929,3,5,2022-12-18,1.58,1,344,5,
574055140509013830,Hermoso monoambiente a 3 cuadras del teatro Colón.,103026700,Florencia,,Retiro,-34.59782,-58.38449,Entire home/apt,7000,1,6,2022-11-12,0.69,1,156,6,2613015201
568815231383044257,Amazing Apartment with Exclusive Amenities,442210662,Federico,,Recoleta,-34.590816,-58.405075,Entire home/apt,13970,15,3,2022-04-10,0.30,2,131,3,
568822018235571590,Mi Estudio en Palermo Hollywood,251130690,Walter Hernan,,Palermo,-34.57912,-58.43473,Entire home/apt,8685,3,17,2022-12-12,1.75,15,70,17,
578198705482040505,Hermoso Departamento,151257259,Nestor,,Flores,-34.63289,-58.46821,Entire home/apt,5000,2,5,2022-11-06,1.36,1,364,5,
568835913255222295,Fabuloso Depto con Terraza propia,23178621,Ludmila & Pato,,Palermo,-34.58276,-58.43421,Entire home/apt,10518,6,8,2022-10-27,0.83,2,237,8,
574092068808225230,Amazing and Unique Loft 3 Floors. Recoleta,110035627,Sebastian,,Recoleta,-34.59163,-58.39648,Entire home/apt,26429,3,7,2022-11-24,0.86,10,164,7,
574171101976123621,"Luxurious Apartament with pool, sauna and gym",389845679,Mathias Nahuel,,Palermo,-34.5823,-58.43451,Entire home/apt,13919,3,21,2022-12-22,2.40,19,337,21,
578206302798181928,Fliphaus - 1 Bd in Palermo Lakes - Pool & Gym,249520125,Natali,,Belgrano,-34.55493,-58.43708,Entire home/apt,22347,3,8,2022-11-13,0.85,4,91,8,
574402432816917138,Depto 2 Ambientes Recoleta. Listo y Nuevo,67085635,Beto,,Recoleta,-34.58769,-58.39936,Entire home/apt,7200,10,2,2022-04-16,0.21,3,358,2,
568844916876028026,Precioso departamento en Congreso.,121046437,Luciana,,Monserrat,-34.61198,-58.39113,Entire home/apt,15228,2,2,2022-11-11,0.22,1,3,2,
578249427156463038,Habitación con el mejor atardecer en Palermo Soho,33661955,Enrique,,Palermo,-34.58363,-58.42967,Private room,4414,2,28,2022-12-18,3.00,5,339,28,
574440458788166895,Hermoso y luminoso apt. c/ amplio balcón.,109619328,Her,,Caballito,-34.61247,-58.43415,Entire home/apt,7224,3,0,,,1,276,0,
578319539820883440,Departamento de estilo.Muy bien ubicado.Luminoso.,448641421,E,,Belgrano,-34.55965,-58.45706,Entire home/apt,5000,10,2,2022-10-28,0.91,1,365,2,
574490441118572501,Modern 2BR Palermo Home. Fast wifi +Prime Location,74885919,Be Local,,Palermo,-34.58566,-58.41555,Entire home/apt,14272,1,34,2022-12-03,3.52,72,172,34,
568891841929365999,Lovely 1 bedroom apartment in Buenos Aires,446546597,Laura,,Monserrat,-34.61326,-58.3897,Entire home/apt,7929,3,18,2022-11-26,2.07,1,326,18,
578370214289149023,Estudio 6116,8924883,Maria Fabiana,,Villa Crespo,-34.59322,-58.44611,Entire home/apt,4280,3,16,2022-12-21,1.76,1,349,16,
568894083555155106,Luxury Architect's Apartment in Palermo,42016275,Matias,,Palermo,-34.57824,-58.42611,Entire home/apt,60000,14,0,,,1,365,0,
578380128826416979,"Apartamento, excelente ubicacion",284816026,Pablo,,Retiro,-34.59738,-58.38342,Entire home/apt,26429,5,0,,,2,362,0,
569013240359833473,Atico soñado en Palermo Queen.,42388196,Maria,,Villa Crespo,-34.59434,-58.43027,Entire home/apt,12334,4,3,2022-10-11,0.34,22,116,3,
578443222888545005,Alto Palermo shopping. Digital nomad. Dpto Hermoso,446526034,Fabian,,Palermo,-34.58833,-58.41084,Entire home/apt,8810,4,11,2022-12-01,1.34,1,263,11,
569268405999033231,"Lujoso Mono con Balcon, Vista, Gym, Piscina, Sauna",132838002,Pablo,,Palermo,-34.59458,-58.41524,Entire home/apt,10572,28,2,2022-12-19,0.41,84,329,2,
574503260291157939,Cómodo departamento en excelente zona de Recoleta,169709442,Magdalena,,Recoleta,-34.59622,-58.39172,Entire home/apt,7188,2,5,2022-07-09,0.52,1,7,5,
578733955603300034,(3.2) Habitación privada en casa con terraza,88514762,Carlos,,Chacarita,-34.58859,-58.44858,Private room,2291,29,2,2022-07-21,0.34,5,343,2,
574568555042340080,Oikos Belgrano,99309675,Claus,,Belgrano,-34.5654,-58.45052,Entire home/apt,9086,1,19,2022-11-13,1.99,1,306,19,
569363815178318465,Studio estilo NY con amenities. Puerto Madero,210147055,Giorgina Y Ángel,,Puerto Madero,-34.6214,-58.36559,Entire home/apt,7652,4,35,2022-12-13,3.75,81,33,35,
578781844656721815,Departamento en  corazon historico de Buenos Aires,448731009,Juan Cruz,,Monserrat,-34.6122876,-58.37731960000001,Entire home/apt,6695,2,12,2022-12-12,2.63,1,159,12,
569366623823403403,LUXURY Apartment - NICARAGUA,264134143,Baires Homes,,Palermo,-34.57848,-58.43734,Entire home/apt,10572,2,19,2022-12-19,1.97,8,62,19,
569370715598758911,Fantástico departamento en Belgrano Chico,3379011,Javier,,Belgrano,-34.55921,-58.44334,Entire home/apt,5286,7,6,2022-12-23,0.62,1,269,6,
569411897863948101,GREAT FAMILY APARTMENT IN PALERMO,91095614,Gonzalo,,Palermo,-34.581795,-58.406391,Entire home/apt,11476,3,4,2022-08-10,0.42,5,0,4,
574618859646645829,(3.1) Habitación privada en casa con terraza,88514762,Carlos,,Chacarita,-34.58876,-58.45095,Private room,2291,29,5,2022-12-03,0.59,5,343,5,
574632608514104298,Beautiful suite in downtown Buenos Aires!,436614759,Clara,,Monserrat,-34.61199,-58.38095,Entire home/apt,4400,1,72,2022-12-07,7.58,2,340,72,
574647561515888165,Lovely 1BR home in the heart of Palermo soho,74885919,Be Local,,Palermo,-34.58108,-58.42598,Entire home/apt,10295,1,34,2022-12-10,3.66,72,162,34,
578836508116817068,Habitación en hermoso departamento en Recoleta,448746793,Agustina,,Recoleta,-34.593803,-58.399223,Private room,3171,3,18,2022-12-11,1.84,1,124,18,
569440887326924420,"Luminoso departamento en Almagro, con linda vista",7786587,Maximiliano,,Caballito,-34.60796,-58.4309,Entire home/apt,7929,7,0,,,119,364,0,
578912213068077608,Cozy Belgrano- with Pool,448769036,Veronica,,Colegiales,-34.57321,-58.44493,Entire home/apt,8810,2,1,2022-04-17,0.12,1,272,1,
569444629923463632,Amplio cerca del Congreso Nacional & Av Corrientes,218309414,Claudia,,Balvanera,-34.60689,-58.39719,Entire home/apt,11201,3,10,2022-12-12,1.09,2,303,10,
569454371355785052,Hermoso departamento residencial,249046464,Marcelo,,Chacarita,-34.5854,-58.44956,Entire home/apt,19286,1,0,,,1,332,0,
574661636583250123,Amplio y elegante departamento en Alto Palermo.,447765901,Carmen Luz,,Palermo,-34.586582,-58.412388,Entire home/apt,8810,5,8,2022-11-19,0.93,1,111,8,
578938288150878060,Modern Apart fully equiped in Palermo Hollywood,91548766,Nicolás Ernesto,,Palermo,-34.5811418,-58.4307016,Entire home/apt,7048,4,1,2022-12-26,1,2,261,1,
574705353774593829,Departamento super silencioso en Avenida Cabildo,256804138,Mico,,Palermo,-34.57219,-58.43808,Entire home/apt,5134,10,8,2022-12-08,0.98,1,244,8,
569520065638531543,Airy and spacious apartment,6591950,Inês,,Almagro,-34.60143,-58.42514,Entire home/apt,7495,2,18,2022-12-03,2.10,5,304,18,
578967403385077305,Elegant condo in Down Town BA! AC - wifi - kitchen,448786160,Pat And Guli,,Monserrat,-34.6117,-58.36994,Entire home/apt,15714,3,7,2022-12-05,0.82,1,361,7,
569520486755708746,"27 - Apartment in Recoleta, Junin St.",48064803,Federico,,Recoleta,-34.59338,-58.39588,Entire home/apt,7763,2,33,2022-11-16,3.25,58,161,33,
569555986304562507,Departamento con 3 habitaciones en Recoleta,7786587,Maximiliano,,Recoleta,-34.5961,-58.40832,Entire home/apt,10572,28,0,,,119,303,0,
574779983550027827,Amplio departamento en Recoleta.,196245751,Gabriela,,Recoleta,-34.59249,-58.40112,Entire home/apt,9891,2,13,2022-11-28,1.49,1,352,13,
574808316195619704,Florida stanza,257802121,Carina Ines,,Retiro,-34.5969,-58.37449,Entire home/apt,5000,4,6,2022-11-23,0.76,3,4,6,
579017661543038711,Spacious PH (townhouse) with patio in Chacarita,448800684,Micaela,,Chacarita,-34.589039,-58.448505,Entire home/apt,6343,3,23,2022-12-11,2.68,2,316,23,
574815575543662565,Amazing apartment with roof terrace and patio,2066197,Vane,,Saavedra,-34.5521,-58.48594,Entire home/apt,15405,5,4,2022-10-30,0.62,1,146,4,
569567717106809606,"Hermoso depto en Belgrano, optimizado el wifi.",446683805,Edith,,Palermo,-34.56478,-58.4396,Entire home/apt,22905,3,6,2022-11-13,0.71,1,166,6,
579030510965350693,Precioso Apartamento en el corazón de Recoleta.,446780832,Nicolas,,Recoleta,-34.59235,-58.39534,Entire home/apt,11476,4,17,2022-12-06,1.95,1,277,17,
569578307988161285,BELGRANO LIVE STUDIO 4,251130690,Walter Hernan,,Nuñez,-34.55414,-58.46085,Entire home/apt,6695,3,15,2022-12-05,1.55,15,74,15,
575108330747647253,Luminoso departamento en barrio residencial,28246340,Ana,,Flores,-34.61764,-58.46004,Entire home/apt,5286,7,3,2022-08-08,0.35,1,234,3,
579081186982332248,Increíble departamento en palermo con pileta,420488165,Mariano,,Palermo,-34.57764,-58.42831,Entire home/apt,7048,3,23,2022-11-29,2.58,1,59,23,
575128211646666628,Live and Enjoy Amazing Palermo in this Great Apt,6786089,Mariela,,Palermo,-34.58634,-58.42123,Entire home/apt,16041,2,5,2022-10-30,0.53,1,361,5,
569586337285950354,Belgrano Exclusive Apartment,71881405,Marcelo,,Palermo,-34.56648,-58.44269,Entire home/apt,22024,2,37,2022-12-26,3.81,4,175,37,
